sample_id,source_repo,source_file,source_dataset_kind,pathway,feedstock_name,feedstock_group,blending_case,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_carbon_pct,product_char_hydrogen_pct,product_char_nitrogen_pct,product_char_oxygen_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,reference_label,source_extra_value_1,source_extra_value_2,source_extra_value_3
Wet-Waste-Biomass-Opt::pyrolysis::0050,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,410,45,20.0,29.12,69.35,3.85,1.07,1.08,26.46,40.71,64.61,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0051,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,410,5,50.0,30.69,68.71,4.15,1.15,1.07,26.78,43.43,67.45,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0052,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,410,15,50.0,29.88,69.42,3.89,1.18,0.99,26.78,42.27,66.35,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0053,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,410,45,50.0,28.53,72.02,3.8,0.92,0.96,27.55,41.53,65.73,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0054,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,5,5.0,31.13,73.86,3.78,0.94,0.86,28.36,46.65,73.54,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0055,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,15,5.0,29.79,74.59,3.62,0.91,0.84,28.39,44.68,71.08,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0056,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,45,5.0,29.17,73.98,3.4,1.03,0.83,27.87,42.96,69.04,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0057,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,5,20.0,28.56,71.27,3.63,0.96,0.96,27.04,40.8,65.11,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0058,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,15,20.0,28.22,71.72,3.55,0.91,0.94,27.1,40.42,64.76,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0059,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,45,20.0,28.95,71.69,3.49,0.91,0.96,26.94,41.21,66.39,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0060,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,5,50.0,28.07,70.8,3.61,0.86,1.02,26.71,39.62,63.57,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0061,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,15,50.0,27.85,71.83,3.39,0.91,0.95,26.85,39.51,63.99,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0062,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.26,44.18,0.27,24.3,,83.12,7.38,2.41,18.93,450,45,50.0,27.38,72.77,3.27,0.84,0.93,27.02,39.1,63.75,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0063,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,5,5.0,54.01,58.91,3.89,2.67,3.86,22.84,56.83,91.1,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0064,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,15,5.0,53.89,59.03,3.51,2.75,3.48,22.25,55.23,91.08,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0065,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,45,5.0,55.12,61.07,3.65,2.71,3.62,23.55,59.81,96.37,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0066,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,5,20.0,52.49,60.26,3.8,2.71,3.77,23.38,56.55,90.57,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0067,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,15,20.0,51.65,60.96,3.76,2.72,3.73,23.32,55.5,90.15,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0068,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,45,20.0,50.79,62.72,3.8,2.61,3.77,24.67,57.72,91.21,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0069,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,5,50.0,52.29,61.0,4.06,2.64,4.03,24.2,58.3,91.34,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0070,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,15,50.0,49.66,59.78,3.56,2.61,3.53,22.83,52.23,85.01,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0071,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,370,45,50.0,49.65,61.12,3.6,2.49,3.57,23.56,53.89,86.9,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0072,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,5,5.0,50.42,61.28,3.42,2.72,3.39,23.34,54.21,88.47,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0073,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,15,5.0,48.77,63.39,3.69,2.7,3.66,24.91,55.97,88.52,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0074,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,45,5.0,48.21,60.63,3.19,2.61,3.16,22.68,50.37,83.7,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0075,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,5,20.0,50.12,59.45,3.3,2.51,3.28,22.24,51.36,85.31,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0076,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,15,20.0,46.86,62.68,3.28,2.83,3.25,23.89,51.58,84.11,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0077,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,45,20.0,47.21,61.91,3.27,2.7,3.25,23.53,51.17,83.68,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0078,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,5,50.0,46.87,61.41,3.31,2.4,3.28,23.29,50.29,82.42,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0079,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,15,50.0,45.76,62.43,3.29,2.41,3.26,23.63,49.82,81.8,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0080,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,410,45,50.0,45.55,61.49,2.97,2.55,2.95,22.81,47.88,80.21,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0081,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,5,5.0,47.47,63.05,3.15,2.6,3.12,23.86,52.18,85.7,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0082,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,15,5.0,45.98,61.5,2.76,2.58,2.74,22.44,47.54,80.97,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0083,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,45,5.0,44.03,65.86,2.93,2.62,2.91,24.94,50.6,83.02,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0084,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,5,20.0,46.76,62.3,2.99,2.7,2.96,23.25,50.08,83.41,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0085,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,15,20.0,44.88,62.73,2.63,2.43,2.61,22.88,47.31,80.61,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0086,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,45,20.0,45.6,61.93,2.66,2.47,2.64,22.58,47.43,80.86,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0087,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,5,50.0,43.92,62.42,2.9,2.39,2.87,23.14,46.82,78.5,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0088,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,15,50.0,43.4,62.32,2.82,2.33,2.8,22.99,45.97,77.45,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0089,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,34.93,45.96,1.4,17.72,,58.19,25.57,8.92,21.71,450,45,50.0,44.19,60.81,2.75,2.3,2.73,22.21,45.23,76.94,"(Ghysels et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0090,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,400,30,15.0,39.16,61.27,5.47,1.53,16.01,22.78,42.96,53.56,[19],,,
Wet-Waste-Biomass-Opt::pyrolysis::0091,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,450,30,15.0,35.22,59.98,4.54,1.53,13.21,24.75,41.98,47.15,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0092,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,500,30,15.0,31.78,63.52,3.44,1.23,9.09,26.47,40.51,45.06,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0093,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,44.8,7.1,0.43,37.3,,60.83,22.15,10.37,20.76,550,30,15.0,30.48,67.75,3.11,1.26,6.95,28.4,41.69,46.09,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0094,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,400,60,5.0,41.47,72.28,4.58,4.95,18.08,29.61,58.53,60.37,"(Uçar and Karagöz, 2009)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0095,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,500,60,5.0,29.83,74.37,2.85,4.39,18.28,28.96,41.18,44.68,"(Uçar and Karagöz, 2009)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0096,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,600,60,5.0,29.28,75.86,1.94,3.05,19.11,28.52,39.8,44.74,"(Uçar and Karagöz, 2009)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0097,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,49.65,7.54,4.03,38.13,,78.71,14.08,1.83,20.98,800,60,5.0,27.87,78.19,1.79,2.84,17.13,27.23,36.17,43.89,"(Uçar and Karagöz, 2009)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0098,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,46.82,6.33,0.16,44.65,,79.2,18.61,2.05,18.2,350,70,5.0,40.36,68.15,4.09,0.5,22.85,25.32,56.17,58.75,"(Doumer et al., 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0099,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,47.59,5.82,0.78,43.38,,68.99,28.57,2.43,18.8,350,70,5.0,46.93,63.99,4.0,0.97,25.47,25.97,64.82,63.1,"(Doumer et al., 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0100,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,45.52,6.26,0.24,43.83,,83.03,12.97,4.0,17.57,350,70,5.0,41.34,65.02,4.19,0.55,24.72,24.35,57.3,59.05,"(Doumer et al., 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0101,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,33.59,5.81,2.11,41.07,,65.15,17.43,17.4,11.8,350,70,5.0,56.41,45.53,3.53,3.93,16.44,17.24,82.44,76.47,"(Doumer et al., 2015)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0102,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,17.0,315,30,14.2,50.88,74.65,5.11,0.34,18.7,26.06,77.99,87.27,"(Ábrego et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0103,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,330,30,25.5,32.81,78.97,3.45,0.48,15.13,28.94,56.83,59.53,"(Ábrego et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0104,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,425,30,51.5,27.37,84.85,3.02,0.47,9.24,30.86,50.55,53.36,"(Ábrego et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0105,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,490,30,57.6,21.93,88.19,2.63,0.56,5.57,31.3,41.09,44.44,"(Ábrego et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0106,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,43.52,5.77,0.04,50.34,,78.55,9.88,0.28,16.71,560,30,76.8,20.7,90.71,1.78,0.56,4.08,31.36,38.86,43.15,"(Ábrego et al., 2019)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0107,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,45.46,5.32,0.18,40.6,,74.2,17.4,0.8,17.96,400,45,30.0,26.19,75.5,4.2,0.2,20.1,28.7,41.84,43.49,"(Chiodo et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0108,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,45.46,5.32,0.18,40.6,,74.2,17.4,0.8,17.96,500,45,30.0,22.22,82.8,3.5,0.3,13.4,31.89,39.46,40.47,"(Chiodo et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0109,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,45.46,5.32,0.18,40.6,,74.2,17.4,0.8,17.96,600,45,30.0,20.24,88.5,2.3,0.2,8.9,32.54,36.67,39.4,"(Chiodo et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0110,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.31,3.33,1.08,36.44,,53.1,19.2,17.0,14.88,400,45,30.0,26.56,55.0,3.5,1.7,39.8,23.62,42.16,46.66,"(Chiodo et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0111,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.31,3.33,1.08,36.44,,53.1,19.2,17.0,14.88,500,45,30.0,18.92,58.9,2.7,1.9,36.5,26.0,33.07,35.6,"(Chiodo et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0112,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.31,3.33,1.08,36.44,,53.1,19.2,17.0,14.88,600,45,30.0,17.93,62.5,1.9,1.6,34.0,28.18,33.96,35.79,"(Chiodo et al., 2016)",,,
Wet-Waste-Biomass-Opt::pyrolysis::0113,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.0,50.57,1.97,15.46,,61.25,11.56,27.36,15.18,400,60,20.0,51.35,34.89,1.96,2.44,10.16,12.43,42.05,56.0,[32],,,
Wet-Waste-Biomass-Opt::pyrolysis::0114,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.0,50.57,1.97,15.46,,61.25,11.56,27.36,15.18,500,60,20.0,45.76,34.92,1.14,2.27,6.04,12.15,36.63,49.94,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0115,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.0,50.57,1.97,15.46,,61.25,11.56,27.36,15.18,600,60,20.0,44.02,33.03,0.62,1.85,6.49,10.97,31.81,45.44,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0116,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.14,48.46,1.64,17.77,,65.88,14.07,20.69,15.26,400,60,20.0,48.21,42.27,2.41,2.46,11.39,15.32,48.4,63.41,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0117,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.14,48.46,1.64,17.77,,65.88,14.07,20.69,15.26,500,60,20.0,43.32,43.04,1.54,2.27,6.91,15.3,43.43,58.01,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0118,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.14,48.46,1.64,17.77,,65.88,14.07,20.69,15.26,600,60,20.0,39.83,44.64,5.27,1.97,26.92,15.87,41.42,55.32,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0119,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.86,45.98,1.59,19.57,,63.02,13.23,23.81,13.72,400,60,20.0,50.66,40.55,2.09,2.08,11.39,14.46,53.39,62.51,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0120,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.86,45.98,1.59,19.57,,63.02,13.23,23.81,13.72,500,60,20.0,46.46,39.88,1.32,1.87,9.09,13.75,46.56,56.39,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0121,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,32.86,45.98,1.59,19.57,,63.02,13.23,23.81,13.72,600,60,20.0,44.02,41.53,0.89,1.69,2.69,14.76,47.35,55.63,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0122,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,30.27,48.59,3.39,17.76,,62.67,10.71,26.68,12.77,400,60,20.0,49.26,37.59,2.18,4.57,6.13,13.72,52.92,61.17,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0123,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,30.27,48.59,3.39,17.76,,62.67,10.71,26.68,12.77,500,60,20.0,44.72,36.78,1.23,3.69,3.11,13.05,45.7,54.34,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0124,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,30.27,48.59,3.39,17.76,,62.67,10.71,26.68,12.77,600,60,20.0,42.62,37.47,0.91,3.17,3.08,13.44,44.86,52.76,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0125,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.48,49.93,2.03,16.56,,63.54,8.66,27.88,14.27,400,60,20.0,50.66,35.39,1.98,2.52,7.76,12.97,46.04,56.94,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0126,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.48,49.93,2.03,16.56,,63.54,8.66,27.88,14.27,500,60,20.0,46.81,33.38,1.05,2.2,4.59,11.76,38.58,49.63,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0127,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,31.48,49.93,2.03,16.56,,63.54,8.66,27.88,14.27,600,60,20.0,44.72,33.81,0.71,1.91,2.33,11.91,37.32,48.02,,,,
Wet-Waste-Biomass-Opt::pyrolysis::0128,Wet-Waste-Biomass-Opt,Pyrolysis_data.csv,literature_experiment,pyrolysis,,unknown,single_source_reference,,,42.0,5.5,0.1,44.9,,77.2,15.3,7.4,15.8,350,10,5.0,41.91,61.4,3.6,1.0,19.0,24.1,63.92,61.27,"(Crombie and Mašek, 2015)",,,
